sourceKeyword,sourceKeywords,PRDLST_NM,PRDLST_DCNM,POG_DAYCNT,QLITY_MNTNC_TMLMT_DAYCNT,BSSH_NM,PRDLST_REPORT_NO,PRMS_DT,LAST_UPDT_DTM
당면,당면,고추잡채(당면) 찐빵소,기타가공품,냉동 : 제조일로부터 9개월,,농업회사법인(주)수지스링크,20200371132441,20250904,20250906
달걀,달걀,고추장 달걀조림,조림류,제조일로부터 3일,,주식회사찬장에프에스대전,2022032110083,20220819,20220826
명태,명태,고추장 명태깡,조미건어포,제조일로부터 12개월,,(유)예인수산,2017036896627,20260119,20260317
삼겹살,삼겹살,고추장 버섯 대패삼겹살,즉석조리식품,제조일로부터 4일,,도리깨침,20200280142434,20230220,20240824
삼겹살,삼겹살,고추장 삼겹살볶음,식육함유가공품,제조일로부터 7일,,주식회사찬장에프에스대전,20220321100443,20230117,20230120
삼겹살,삼겹살,고추장 삼겹살소스,소스,제조일로부터6개월,,주식회사 오디너리,2020037234136,20250628,20250702
삼겹살,삼겹살,고추장 삼겹살소스,소스,6개월,해당없음,착한맘굿쉐프,2017031133890,20240727,20240802
달걀,달걀,고추장달걀조림,조림류,제조일로부터 3일,제조일로부터 3일,(주)하니푸드,20210268770541,20241217,20241219
닭고기,닭고기,고추장닭고기볶음,조림류,제조일로부터 냉장14일,,동이푸드,2015036231563,20161108,20210925
돼지고기,돼지고기,고추장돼지고기양념,소스,제조일로부터 12 개월,제조일로부터 12 개월,(주)본에프앤비,2011033302449,20170712,20170715
돼지고기,돼지고기,고추장맛 돼지고기 장조림,조림류,36개월,,(주) 시즈너,2010044407719,20160820,20230920
목살,목살,고추장목살,식육함유가공품,냉동보관 2달,60일,주식회사샵인샵컨설팅,2025077984641,20251224,20251227
삼겹살,삼겹살,고추장삼겹살,식육함유가공품,제조일로부터 6개월,,선인발효식품1공장,201603082813,20161023,20161026
삼겹살,삼겹살,고추장삼겹살 양념장,소스,제조일로부터1년,,로타리푸드컴퍼니,202303922826,20260324,20260327
삼겹살,삼겹살,고추장삼겹살김밥,즉석섭취식품,제조시간으로부터 96시간,,(주)우리델리카,20150443298721,20231012,20231014
삼겹살,삼겹살,고추장삼겹살다데기,소스,6개월,,푸드맛제작소,2019022437145,20210517,20210522
삼겹살,삼겹살,고추장삼겹살소스,소스,3개월,,(주)프레쥬퀸,201304334176,20140516,20240113
삼겹살,삼겹살,고추장삼겹살소스,소스,제조일로부터 6개월,,아빠손대가식품,201101582207,20110516,20190601
삼겹살,삼겹살,고추장삼겹살소스,소스,3개월(냉장),,(주)소스텍,200603470301821,20150409,20171112
삼겹살,삼겹살,고추장삼겹살소스,소스,1년,,(주)예우당에프에스,20080445056693,20200907,20200909
삼겹살,삼겹살,고추장삼겹살소스,소스,제조일로부터 5개월,,태원식품산업(주),1985031100115331,20250110,20250114
삼겹살,삼겹살,고추장삼겹살소스,소스,제조일로부터 6개월,,주식회사 소스이산,20210389837132,20241104,20241105
삼겹살,삼겹살,고추장삼겹살소스,소스,제조일로부터 12개월까지,,엠에스푸드,20210391683137,20250220,20250222
삼겹살,삼겹살,고추장삼겹살소스,소스,제조일로부터 12개월,,농업회사법인 형제비앤에스(주),20060347063369,20221118,20250319
삼겹살,삼겹살,고추장삼겹살소스,소스,제조일로부터 9개월까지,,(주)한백티에프,20170442145737,20231023,20231024
삼겹살,삼겹살,고추장삼겹살소스-T,소스,냉장. 8개월,,(주)시아스,200504150204812,20240226,20240228
삼겹살,삼겹살,고추장삼겹살소스스,소스,제조일로부터3개월(냉장),,(주)F/L푸드시스템,201102942628,20110502,20160703
삼겹살,삼겹살,고추장삼겹살용소스,소스,제조일로부터 2개월,,(주)케이지에프앤비,20190442312186,20230223,20230227
삼겹살,삼겹살,고추장삼겹살용소스,소스,제조일로부터 6개월까지,,(주)원일식품,200004430422612,20160812,20160812
삼겹살,삼겹살,고추장삼겹살용소스2,소스,제조일로부터 12개월,,(주)케이지에프앤비,20190442312236,20240712,20240717
닭다리,닭다리,고추장식 닭다리구이양념,소스,6개월,,창보식품,20040311095440,20181205,20260201
미역줄기,미역줄기,고추장양념 미역줄기,기타 수산물가공품,제조일로부터 12개월,,(주)진현,20150607609169,20251126,20251127
후추,후추,고추장후추소스-H,소스,제조일로부터 6개월까지,,주식회사 송연에스와이,201603471931276,20250912,20250916
튀김가루,튀김가루,고추치킨용튀김가루(EU),곡류가공품,제조일로부터 1년,,(주) 삼지에프 에스,200004613256119,20230406,20230411
튀김가루,튀김가루,고추치킨튀김가루,기타가공품,제조일로부터 12개월까지,,(주)에프앤에스식품,20210352178762,20220421,20220423
도토리묵,도토리묵,고향맛 도토리묵,묵류,제조일로부터 10일 (진공포장),실온 10일,선일식품,201001689802,20101110,20181115
도토리묵,도토리묵,고향촌 도토리묵,묵류,"11~3월(제조일로부터2일(실온보관), 4~10월(제조일로부터1일(실온보관)",,푸드월드,200903325082,20090615,20160706
도토리묵,도토리묵,고향촌도토리묵,묵류,2일,,고향촌자연두부,199505481722,20040624,20190924
도토리묵,도토리묵,고향촌도토리묵,묵류,제조일 5일,,인성식품,199703322236,20030930,20160706
도토리묵,도토리묵,고향촌도토리묵,묵류,제조일로부터5일,,인성식품,199703322232,20030930,20160706
연두부,연두부,고향촌자연두부,두부,1일,,고향촌자연두부,199505481721,19950705,20160706
후추,후추,고후추,기타가공품,제조일로부터 24개월,,(주)아이씨푸드,20090257112598,20240724,20240725
시리얼,시리얼,곡물시리얼 내이브로,과자,제조일로부터 9개월,,(주)우리찬,20030208630179,20130611,20250712
물엿,물엿,곡물엿강정,과자,6개월,,농업회사법인 (주)담양한과명진식품,19970515071345,20130627,20170120
시리얼,시리얼,곡물현미단백질시리얼,곡류가공품,제조일로부터 12개월까지,,마음푸드,20150188404146,20260128,20260228
한돈,한돈,곤드레비빔솥밥&한돈목살구이,즉석조리식품,제조일로부터 12개월,,(주)현대그린푸드 스마트푸드센터,201902803274938,20260527,20260530
콩나물,콩나물,곤약 콩나물 냉채,조림류,제조일로부터 5일,,도리깨침,20200280142622,20231128,20231206
계란,계란,곤약간장계란밥,즉석조리식품,제조일로부터 1년,,농업회사법인(주)별담푸드,2025092401426,20250715,20250717
계란,계란,곤약간장계란밥,즉석조리식품,제조일로부터 12개월까지,,농업회사법인 주식회사 한우물,20080493074820,20201019,20240117
계란,계란,곤약간장계란밥엔 닭가슴살,즉석조리식품,제조일로부터 12개월,,농업회사법인(주)별담푸드,2025092401485,20251218,20251220
계란,계란,곤약계란밥,즉석조리식품,,해당없음.,주식회사 엄지식품,20150493208711,20210107,20240117
계란,계란,곤약계란볶음밥,즉석조리식품,제조일로부터 12개월까지,,농업회사법인 주식회사 한우물,200804930741160,20220707,20240117
계란,계란,곤약계란볶음밥,즉석조리식품,제조일로부터 12개월,,주식회사 엄지식품,20150493208554,20200421,20240117
계란,계란,곤약계란볶음밥(CKK),즉석조리식품,제조일로부터 12개월,,오뚜기냉동식품 주식회사,20040355580408,20200925,20201008
계란,계란,곤약귀리밥/계란볶음밥/치즈떡갈비,체중조절용 조제식품,제조일로부터 1년(냉동보관),,(주)맛과벗,20170362092508,20260318,20260403
계란,계란,곤약꼬마김밥 스팸계란,즉석조리식품,제조일로부터 냉동12개월 까지,,복을만드는사람들 주식회사 농업회사법인,20200614067157,20250228,20250305
계란,계란,곤약잡곡 부드러운 닭가슴살 간장계란밥,즉석조리식품,제조일로부터 12개월까지,,농업회사법인 주식회사 한우물,20080493074478,20180807,20240117
요구르트,요구르트,곤약젤리 요구르트,캔디류,제조일로부터 12개월,,(주)엔트리,20170614111445,20220826,20260203
즉석밥,즉석밥,곤약즉석밥 귀리,즉석조리식품,제조일로부터 12개월,,한국에스비식품(주),196903640041373,20180913,20260201
즉석밥,즉석밥,곤약즉석밥 현미퀴노아,즉석조리식품,제조일로부터 12개월,,한국에스비식품(주),20120364841182,20230706,20260201
즉석밥,즉석밥,곤약즉석밥 현미퀴노아,즉석조리식품,제조일로부터 12개월,,한국에스비식품(주),196903640041372,20180913,20260201
계란,계란,곤약현미김밥 흑미계란,즉석조리식품,제조일로부터 냉동12개월,,복을만드는사람들 주식회사 농업회사법인,2020061406787,20220511,20230325
즉석밥,즉석밥,곤즉석밥 귀리,즉석조리식품,제조일로부터 12개월,,한국에스비식품(주),196903640041916,20221207,20260201
즉석밥,즉석밥,곤즉석밥 현미,즉석조리식품,제조일로부터 12개월,,한국에스비식품(주),196903640041915,20221207,20260201
무,무,골드 카무트® 브랜드 밀 곡물효소,효소식품,제조일로부터 24개월까지,,주식회사 예본바이오,2022051450995,20241209,20250402
무,무,골드 카무트® 브랜드 호라산밀 곡물효소,효소식품,제조일로부터 24개월까지,,주식회사 예본바이오,2022051450994,20241205,20250402
당면,당면,골드네모난당면,건면,2년,제조일로부터 2년,(주)한밭식품,1997046713442,20030506,20200522
마요네즈,마요네즈,골드마요네즈,마요네즈,8개월,,(주)시아스,20050415020853,20081212,20230705
마요네즈,마요네즈,골드마요네즈,마요네즈,제조일부터 8개월 (실온보관),,(주)동원홈푸드,200204610734468,20101207,20250111
마요네즈,마요네즈,골드마요네즈,마요네즈,제조일로부터 6개월,,롯데웰푸드주식회사천안공장,19960449002946,20110211,20250517
마요네즈,마요네즈,골드마요네즈,마요네즈,12개월  실온,,(주)삼아벤처,199104430241466,20150130,20231221
마요네즈,마요네즈,골드마요네즈,마요네즈,제조일로부터 7개월까지,,(주)원일식품,200004430423761,20230705,20231018
마요네즈,마요네즈,골드마요네즈 (HT),마요네즈,5개월,,대상(주)기흥공장,19800347002699,20260310,20260520
마요네즈,마요네즈,골드마요네즈-NS,마요네즈,6개월,,(주)시아스,200504150201826,20140804,20180112
마요네즈,마요네즈,골드마요네즈(업소용)-T,마요네즈,6개월,,(주)시아스,200504150201860,20140930,20220820
마요네즈,마요네즈,골드마요네즈(제조용),마요네즈,6개월(실온),,롯데웰푸드주식회사천안공장,199604490021716,20200518,20250516
부침가루,부침가루,골드메밀부침가루,곡류가공품,12개월,,봉평메밀본가 농업회사법인(주),2005039701124,20110824,20230610
부침가루,부침가루,골드메밀부침가루ⓐ,곡류가공품,제조일로부터 12개월,,봉평메밀본가 농업회사법인(주),2005039701142,20140716,20230610
당면,당면,골드손당면,건면,2년,,(주)한밭식품,1997046713441,20030506,20180503
부침가루,부침가루,골드스푼 메밀부침가루,곡류가공품,제조일로부터 18월,,(주)에버헬스케어 농업회사법인,20050358194202,20120927,20160706
당면,당면,골드자른손당면,건면,24개월,,(주)한밭식품,19970467134134,20160718,20180503
마요네즈,마요네즈,골드프리마요네즈,마요네즈,제조일로부터 3개월까지 (냉장),,주식회사 삼립 청주공장,201704150801081,20250131,20250213
모짜렐라,모짜렐라,골든 매콤 통 모짜렐라 치즈스틱,즉석조리식품,제조일로부터 12개월,,(주)이지푸드,2020042414497,20260427,20260429
모짜렐라,모짜렐라,골든 통 모짜렐라 치즈스틱,기타가공품,제조일로부터 냉동보관시(-18℃이하) 12개월,,(주)제이웰푸드,2016034223494,20260330,20260407
굴소스,굴소스,골든디쉬볶음용굴소스,소스,제조일부터 6개월 (냉장보관),,(주)동원홈푸드,2002046107316361,20251024,20251025
굴소스,굴소스,골든디쉬볶음용굴소스,소스,제조일부터 6개월 (냉장보관),,(주)동원홈푸드,201904421492927,20251024,20251029
모짜렐라,모짜렐라,골든모짜렐라치즈볼,즉석조리식품,제조일로부터 12개월,,(주)이지푸드,2020042414447,20231101,20250321
계란,계란,골든키친계란밥용소스,소스,제조일로부터 6개월,,태원식품산업(주),198503110017627,20180424,20180501
튀김가루,튀김가루,골든튀김가루,전분가공품,제조일로부터 1년,,(주) 삼지에프 에스,200004613256210,20230608,20230627
튀김가루,튀김가루,골든팜 튀김가루,곡류가공품,제조일로부터 18개월까지,,(주)새롬푸드 농업회사법인,20100358279258,20240731,20240830
모짜렐라,모짜렐라,골든프리미엄 乾치즈 / 모짜렐라치즈,기타가공품,제조일로부터 24개월,제조일로부터 24개월,(주)골든팜,201803602813,20240108,20250214
조개,조개,골뱅이조개프랩,기타 수산물가공품,제조일로부터 12개월,,오션브릿지 주식회사,2009033267560,20260512,20260514
초장,초장,골뱅이초장,소스,제조일로부터 6개월,,(주)미르마로푸드시스템,2015034718125,20150722,20240503
초장,초장,골뱅이초장소스,소스,6월,,주식회사평강푸드,2014056012333,20140501,20240508
